5.992519171484675411e+01
6.055970686258604729e+01
6.247088110230899360e+01
6.467881670081716550e+01
6.577694668724319627e+01
6.701399717022837876e+01
6.840856031316261010e+01
6.922028690353856462e+01
7.070431808906691629e+01
7.438607416784577708e+01
7.791362765060183904e+01
