7.243500238031565175e+01
7.444140748356441861e+01
7.715688114131415887e+01
7.921800204270066104e+01
8.051803590646315456e+01
8.214148253204791672e+01
8.386098191366117760e+01
8.545239463236133304e+01
8.737251337020828146e+01
9.175146360738149554e+01
9.703164938181302546e+01
