8.634800022576112610e+01,8.965683483590551361e+01,9.482573584573991354e+01
8.665045727557603072e+01,8.985149385882353101e+01,9.483181507636363961e+01
8.679114913911007534e+01,9.011690029417323444e+01,9.505235480184332175e+01
8.706061442460135424e+01,9.024296089541284971e+01,9.545866461524663293e+01
8.714979258314350830e+01,9.038221399019909086e+01,9.554024430414746405e+01
8.934736467182320041e+01,9.183192306666667548e+01,9.589896068072725654e+01
8.947534632265194432e+01,9.211436922666666760e+01,9.603840945600001078e+01
