6.375142804137968255e+01
6.443370239378754150e+01
6.648872845800575249e+01
6.886285275747690093e+01
7.004363768911778720e+01
7.137379949877930585e+01
7.287332975999889584e+01
7.374615405072573537e+01
7.534188650828309619e+01
7.930076401234637729e+01
8.309383227337440303e+01
