6.496045821971439693e+01
6.671529286492848598e+01
6.809686354570129652e+01
6.826902703411722939e+01
6.932808492508540610e+01
7.156418988747557819e+01
7.329088938644875384e+01
7.758769971902349027e+01
7.771357024142839975e+01
7.850119933827770069e+01
7.909710732647126008e+01
