6.227559402971698432e+01
6.293944697460981530e+01
6.493898733509414001e+01
6.724901027847957380e+01
6.839791401696615480e+01
6.969216145776680094e+01
7.115120440193346951e+01
7.200046243681070735e+01
7.355311011801398990e+01
7.740509792946755852e+01
8.109575334744783959e+01
