6.408099271243939654e+01
6.529348475105727800e+01
6.700323437543092098e+01
6.827004422015087926e+01
6.938439388314044720e+01
7.115865595878806005e+01
7.290456829478530665e+01
7.553579581958454980e+01
7.655791380997099793e+01
7.855366788135978595e+01
8.073723815460435560e+01
