9.480404650909090947e+01,9.656743466666665654e+01,9.723121690909091797e+01
9.490115839090908878e+01,9.666634491666665951e+01,9.733079904545455463e+01
9.499827027272726809e+01,9.676525516666666249e+01,9.743038118181817708e+01
9.509538215454546162e+01,9.686416541666666546e+01,9.752996331818181375e+01
