9.203603850000000364e+01,9.476099735779816058e+01,9.579857370431211905e+01
9.213041545714287395e+01,9.485815881467888744e+01,9.589678914825462641e+01
9.222479241428571584e+01,9.495532027155961430e+01,9.599500459219713377e+01
9.231916937142857194e+01,9.505248172844035537e+01,9.609322003613962693e+01
9.241354632857144225e+01,9.514964318532109644e+01,9.619143548008213429e+01
